,V2/V1 ccw to cw,V2/V1 cw to ccw,Mean
0,1.0,1.0151465492232332,1.0075732746116166
1,1.0000000000000002,1.1013423315097242,1.0506711657548622
2,0.9999999999999998,1.1304873559578308,1.0652436779789154
