,observations,hand velocity,hand acceleration,mass,size,friction,radius
0,0.7988966726801309,0.6701836450537124,0.5221806079121842,0.6579455146283419,0.3663508967473197,0.05843015413850505,0.20751495962425054
1,,0.6701836342023638,0.5221806314206356,0.6579455384990376,0.3663511356466492,0.05843013688499177,0.2075147422259876
2,,0.5995617801477284,0.4641819416377358,0.4992714369289222,0.17088027882080356,0.038290782226451214,0.12440741026409624
