,observations,hand velocity,hand acceleration,radius
0,0.9669807419966356,0.8372658495861268,0.7208778449202993,0.5453683759080046
1,,0.8372647013959917,0.7208761517563513,0.5453661644799167
2,,0.786556801222304,0.675954611057492,0.48848491943552025
